"persona"	"nome"	"cognome"	"dataNascita"	"dataMorte"	"dataInizioMandato"	"dataFineMandato"
"http://dati.camera.it/ocd/persona.rdf/p300901"	"UGO"	"ANGELILLI"			"19580531"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300901"	"UGO"	"ANGELILLI"			"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p301076"	"GASTONE"	"ANGELIN"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p17750"	"ARMANDO"	"ANGELINI"	"18911231"	"19680417"	"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p17750"	"ARMANDO"	"ANGELINI"	"18911231"	"19680417"	"19630505"	"19680417"
"http://dati.camera.it/ocd/persona.rdf/p300704"	"CESARE"	"ANGELINI"			"19480508"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p300704"	"CESARE"	"ANGELINI"			"19530625"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p300704"	"CESARE"	"ANGELINI"			"19580612"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300704"	"CESARE"	"ANGELINI"			"19630516"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300704"	"CESARE"	"ANGELINI"			"19680605"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300875"	"NICOLA"	"ANGELINI"			"19480425"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p300875"	"NICOLA"	"ANGELINI"			"19530615"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p300875"	"NICOLA"	"ANGELINI"			"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300875"	"NICOLA"	"ANGELINI"			"19630505"	"19661112"
"http://dati.camera.it/ocd/persona.rdf/p301077"	"ALCIDE"	"ANGELONI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301077"	"ALCIDE"	"ANGELONI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200023"	"LUANA"	"ANGELONI"	"19520313"		"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p200023"	"LUANA"	"ANGELONI"	"19520313"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr11302"	"DIEGO"	"ANGIOLETTI"	"18220118"	"19050129"	"18651008"	"19050129"
"http://dati.camera.it/ocd/persona.rdf/p303283"	"RENATO"	"ANGIOLILLO"			"19480425"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p306324"	"IGNAZIO"	"ANGIONI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr95"	"RAFFAELE"	"ANGIULLI"	"18651103"	"19280608"	"19240918"	"19280608"
"http://dati.camera.it/ocd/persona.rdf/p28740"	"GAVINO"	"ANGIUS"	"19461118"		"19960424"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p28740"	"GAVINO"	"ANGIUS"	"19461118"		"20010515"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p28740"	"GAVINO"	"ANGIUS"	"19461118"		"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p260"	"LUIGI"	"ANGRISANI"	"19050103"	"19781014"	"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p260"	"LUIGI"	"ANGRISANI"	"19050103"	"19781014"	"19630504"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p307746"	"LUISA"	"ANGRISANI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p306325"	"FABIOLA"	"ANITORI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9050"	"ANGELO"	"ANNARATONE"	"18440823"	"19220821"	"19050304"	"19220821"
"http://dati.camera.it/ocd/persona.rdf/pr98"	"ALDO"	"ANNONI"	"18310902"	"19001013"	"18761116"	"19001013"
"http://dati.camera.it/ocd/persona.rdf/pr9051"	"GIORGIO"	"ANSELMI"	"18731019"	"19611008"	"19331209"	""
"http://dati.camera.it/ocd/persona.rdf/pr9052"	"FEDERICO"	"ANSELMINO"	"18800611"	"19361014"	"19290302"	"19361014"
"http://dati.camera.it/ocd/persona.rdf/p303024"	"MARIA"	"ANTEZZA"	"19651110"		"20080429"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p303025"	"ANTONIO"	"ANTINORO"			"20080425"	"20080613"
"http://dati.camera.it/ocd/persona.rdf/p200026"	"RENZO"	"ANTOLINI"			"19960424"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/pr9054"	"GIANNINO"	"ANTONA TRAVERSI GRISMONDI"	"18600307"	"19391226"	"19290302"	"19391226"
"http://dati.camera.it/ocd/persona.rdf/pr9053"	"GIUSEPPE"	"ANTONACCI"	"18100704"	"18770920"	"18630524"	"18770920"
"http://dati.camera.it/ocd/persona.rdf/p301078"	"RENZO"	"ANTONIAZZI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p301078"	"RENZO"	"ANTONIAZZI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301078"	"RENZO"	"ANTONIAZZI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p300987"	"FRANCO"	"ANTONICELLI"			"19680525"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300987"	"FRANCO"	"ANTONICELLI"			"19720516"	"19741106"
"http://dati.camera.it/ocd/persona.rdf/pr9055"	"PROSPERO"	"ANTONINI"	"18090202"	"18841219"	"18661105"	"18841219"
"http://dati.camera.it/ocd/persona.rdf/p17760"	"SILVIO"	"ANTONINI"	"19200805"	"19860103"	"19680605"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300494"	"ROBERTO"	"ANTONIONE"	"19530615"		"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300494"	"ROBERTO"	"ANTONIONE"	"19530615"		"20060412"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/pr9056"	"ADOLFO"	"APOLLONI"	"18550301"	"19231019"	"19191006"	"19231019"
"http://dati.camera.it/ocd/persona.rdf/pr9057"	"FERRANTE ABELE"	"APORTI"	"17911120"	"18581129"	"18481219"	"18581129"
"http://dati.camera.it/ocd/persona.rdf/pr110"	"PIRRO"	"APORTI"	"18340106"	"19110630"	"19060121"	"19110630"
"http://dati.camera.it/ocd/persona.rdf/pr9058"	"GIOVANNI"	"APPIANI"	"18650828"	"19441116"	"19280520"	"19441116"
"http://dati.camera.it/ocd/persona.rdf/pr9059"	"GIACOMO"	"APPIOTTI"	"18730203"	"19480129"	"19390325"	"19450322"
"http://dati.camera.it/ocd/persona.rdf/pr9060"	"FRANCESCO SAVERIO"	"ARABIA"	"18210320"	"18990705"	"18921121"	"18490705"
"http://dati.camera.it/ocd/persona.rdf/p302750"	"FRANCESCO"	"ARACRI"	"19520711"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr9061"	"PIETRO"	"ARALDI ERIZZO"	"18210216"	"18810116"	"18600229"	"18810116"
"http://dati.camera.it/ocd/persona.rdf/pr115"	"EDOARDO"	"ARBIB"	"18400727"	"19060306"	"19040304"	"19060306"
"http://dati.camera.it/ocd/persona.rdf/pr9063"	"FERDINANDO"	"ARBORIO GATTINARA DI BREME"	"18070430"	"18690121"	"18491218"	"18690121"
"http://dati.camera.it/ocd/persona.rdf/pr9062"	"ALFONSO"	"ARBORIO GATTINARA DI SARTIRANA (DI BREME)"	"18310228"	"19030310"	"18760228"	"19030310"
"http://dati.camera.it/ocd/persona.rdf/pr9064"	"LUIGI"	"ARBORIO MELLA DI SANT'ELIA"	"18731202"	"19550626"	"19391012"	"19460121"
"http://dati.camera.it/ocd/persona.rdf/p35070"	"GIACOMO"	"ARCHIUTTI"	"19410725"		"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/pr117"	"ANTONIO"	"ARCIERI"	"18190511"	"18940425"	"18831125"	"18940425"
"http://dati.camera.it/ocd/persona.rdf/pr118"	"GIORGIO"	"ARCOLEO"	"18500815"	"19140707"	"19021125"	"19140707"
"http://dati.camera.it/ocd/persona.rdf/pr120"	"GIUSEPPE"	"ARCONATI VISCONTI"	"17970409"	"18730311"	"18651008"	"18730311"
"http://dati.camera.it/ocd/persona.rdf/p300824"	"DOMENICO"	"ARCUDI"			"19530616"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p300824"	"DOMENICO"	"ARCUDI"			"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300824"	"DOMENICO"	"ARCUDI"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300824"	"DOMENICO"	"ARCUDI"			"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr10495"	"ROBERTO"	"ARDIGÒ"	"18280128"	"19200915"	"19131016"	"19200915"
"http://dati.camera.it/ocd/persona.rdf/p300988"	"FRANCESCO"	"ARENA"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300988"	"FRANCESCO"	"ARENA"			"19720517"	"19750606"
"http://dati.camera.it/ocd/persona.rdf/pr653"	"FRANCESCO"	"ARESE VISCONTI"	"18050814"	"18810525"	"18541126"	"18810525"
"http://dati.camera.it/ocd/persona.rdf/p14530"	"GAETANO"	"ARFE'"	"19251112"	"20070913"	"19720525"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p14530"	"GAETANO"	"ARFE'"	"19251112"	"20070913"	"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p301079"	"GIULIO CARLO"	"ARGAN"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301079"	"GIULIO CARLO"	"ARGAN"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p300989"	"EMILIO"	"ARGIROFFI"			"19680525"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300989"	"EMILIO"	"ARGIROFFI"			"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p300989"	"EMILIO"	"ARGIROFFI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p17780"	"EGIDIO"	"ARIOSTO"	"19110326"	"19980916"	"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p17780"	"EGIDIO"	"ARIOSTO"	"19110326"	"19980916"	"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p17780"	"EGIDIO"	"ARIOSTO"	"19110326"	"19980916"	"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p35090"	"GIUSEPPE"	"ARLACCHI"	"19510221"		"19960429"	"19970831"
"http://dati.camera.it/ocd/persona.rdf/pr129"	"ENRICO"	"ARLOTTA"	"18510911"	"19331114"	"19191006"	"19331114"
"http://dati.camera.it/ocd/persona.rdf/pr9065"	"MARIO"	"ARLOTTA"	"18790326"	"19460425"	"19390424"	"19451129"
"http://dati.camera.it/ocd/persona.rdf/pr9066"	"EMILIO"	"ARLOTTI"	"18830313"	"19431115"	"19430206"	"19431115"
"http://dati.camera.it/ocd/persona.rdf/p200028"	"COSTANTINO"	"ARMANI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p301425"	"ARTURO"	"ARMATO"			"19480426"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p303026"	"TERESA"	"ARMATO"			"20080424"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr9067"	"GIACOMO"	"ARMÒ"	"18300929"	"19090609"	"18901204"	"19090609"
"http://dati.camera.it/ocd/persona.rdf/pr131"	"BERNARDO"	"ARNABOLDI GAZZANIGA"	"18470802"	"19180324"	"19110603"	"19180324"
"http://dati.camera.it/ocd/persona.rdf/p300873"	"CARLO"	"ARNAUDI"			"19620117"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300873"	"CARLO"	"ARNAUDI"			"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300990"	"LUIGI"	"ARNONE"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300990"	"LUIGI"	"ARNONE"			"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr134"	"FORTUNATO TOMMASO"	"ARNONI"	"18771224"	"19501024"	"19390408"	"19441228"
"http://dati.camera.it/ocd/persona.rdf/pr290"	"GIUSEPPE"	"ARNULFO"	"17981217"	"18670529"	"18600229"	"18670529"
"http://dati.camera.it/ocd/persona.rdf/p306326"	"PAOLO"	"ARRIGONI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr138"	"LUIGI"	"ARRIGOSSI"	"18240323"	"19060809"	"18810612"	"19060809"
"http://dati.camera.it/ocd/persona.rdf/pr9069"	"GIOVANNI"	"ARRIVABENE"	"17870624"	"18810111"	"18600229"	"18810111"
"http://dati.camera.it/ocd/persona.rdf/pr141"	"GIBERTO"	"ARRIVABENE VALENTI GONZAGA"	"18721124"	"19330830"	"19290121"	"19330830"
"http://dati.camera.it/ocd/persona.rdf/pr142"	"SILVIO"	"ARRIVABENE VALENTI GONZAGA"	"18440512"	"19130311"	"19000614"	"19130311"
"http://dati.camera.it/ocd/persona.rdf/p300823"	"ALFONSO"	"ARTIACO"			"19530613"	"19561017"
"http://dati.camera.it/ocd/persona.rdf/p301221"	"GIOVANNI"	"ARTIERI"			"19720516"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301221"	"GIOVANNI"	"ARTIERI"			"19760630"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p301133"	"LIDIO"	"ARTIOLI"			"19720515"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr145"	"ERNESTO"	"ARTOM"	"18680807"	"19351107"	"19191006"	"19351107"
"http://dati.camera.it/ocd/persona.rdf/p303942"	"EUGENIO"	"ARTOM"		"19750717"	"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/pr9072"	"ISACCO"	"ARTOM"	"18291231"	"19000124"	"18760323"	"19000124"
"http://dati.camera.it/ocd/persona.rdf/p300822"	"FILIPPO"	"ASARO"			"19530626"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p300902"	"NICOLO'"	"ASARO"			"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p200029"	"FRANCO"	"ASCIUTTI"			"19960429"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200029"	"FRANCO"	"ASCIUTTI"			"20010521"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200029"	"FRANCO"	"ASCIUTTI"			"20060428"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p200029"	"FRANCO"	"ASCIUTTI"			"20080422"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr9073"	"ISAIA"	"ASCOLI GRAZIADIO"	"18290716"	"19070121"	"18890126"	"19070121"
"http://dati.camera.it/ocd/persona.rdf/pr11299"	"DEMETRIO"	"ASINARI DI BERNEZZO"	"18780909"	"19390723"	"19290302"	"19390723"
"http://dati.camera.it/ocd/persona.rdf/pr10496"	"VITTORIO"	"ASINARI DI BERNEZZO"	"18420803"	"19230901"	"19230301"	"19230901"
"http://dati.camera.it/ocd/persona.rdf/pr2018"	"ALESSANDRO"	"ASINARI DI SAN MARZANO"	"18300320"	"19060216"	"18940104"	"19060216"
"http://dati.camera.it/ocd/persona.rdf/pr9075"	"ENRICO"	"ASINARI DI SAN MARZANO"	"18691128"	"19380727"	"19331030"	"19380727"
"http://dati.camera.it/ocd/persona.rdf/pr9076"	"ERMOLAO"	"ASINARI DI SAN MARZANO"	"18000814"	"18641024"	"18480403"	"18641024"
"http://dati.camera.it/ocd/persona.rdf/pr9077"	"GUIDO"	"ASINARI DI SAN MARZANO"	"18740902"	"19490115"	"19430206"	"19450731"
"http://dati.camera.it/ocd/persona.rdf/pr9078"	"GIUSEPPE MARIO"	"ASINARI ROSSILLON"	"18740323"	"19430604"	"19390325"	"19430604"
"http://dati.camera.it/ocd/persona.rdf/p300776"	"GIUSEPPE"	"ASQUINI"			"19480508"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/pr149"	"DAMIANO"	"ASSANTI"	"18100716"	"18940227"	"18731106"	"18940227"
"http://dati.camera.it/ocd/persona.rdf/p301134"	"ELIO"	"ASSIRELLI"			"19720515"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301134"	"ELIO"	"ASSIRELLI"			"19760628"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/pr9000"	"CARLO"	"ASTENGO"	"18370208"	"19171007"	"18961025"	"19171007"
"http://dati.camera.it/ocd/persona.rdf/pr298"	"GIACOMO"	"ASTENGO"	"18140217"	"18840322"	"18651008"	"18840322"
"http://dati.camera.it/ocd/persona.rdf/p302134"	"GIUSEPPE"	"ASTORE"	"19421117"		"20080422"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p306327"	"BRUNO"	"ASTORRE"			""	""
"http://dati.camera.it/ocd/persona.rdf/p306327"	"BRUNO"	"ASTORRE"			"20221005"	"20230303"
"http://dati.camera.it/ocd/persona.rdf/pr153"	"PASQUALE"	"ATENOLFI DI CASTELNUOVO"	"18260304"	"19081207"	"18711115"	"19081207"
"http://dati.camera.it/ocd/persona.rdf/p300728"	"GIOACCHINO"	"ATTAGUILE"			"19630516"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300728"	"GIOACCHINO"	"ATTAGUILE"			"19680605"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300728"	"GIOACCHINO"	"ATTAGUILE"			"19720525"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p307747"	"GIUSEPPE"	"AUDDINO"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9001"	"GIOVANNI"	"AUDIFFREDI"	"18081124"	"18750401"	"18531020"	"18750401"
"http://dati.camera.it/ocd/persona.rdf/pr155"	"RODOLFO"	"AUDINOT"	"18140120"	"18740330"	"18700206"	"18740330"
"http://dati.camera.it/ocd/persona.rdf/p17800"	"WALTER"	"AUDISIO"	"19090628"	"19731011"	"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p302186"	"ANDREA"	"AUGELLO"			""	""
"http://dati.camera.it/ocd/persona.rdf/p302186"	"ANDREA"	"AUGELLO"			"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p302186"	"ANDREA"	"AUGELLO"			"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p302186"	"ANDREA"	"AUGELLO"			"20221005"	"20230428"
"http://dati.camera.it/ocd/persona.rdf/p307748"	"LUIGI"	"AUGUSSORI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9002"	"NUNZIO"	"AULA"	"18420606"	"19241021"	"18981117"	"18941021"
"http://dati.camera.it/ocd/persona.rdf/p306701"	"DOMENICO"	"AURICCHIO"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr156"	"FRANCESCO"	"AURITI"	"18220226"	"18960403"	"18831125"	"18960403"
"http://dati.camera.it/ocd/persona.rdf/pr1008"	"GIOVANNI"	"AUTERI BERRETTA"	"18511106"	"19290518"	"19191006"	"19290518"
"http://dati.camera.it/ocd/persona.rdf/pr9003"	"GIUSEPPE"	"AVARNA"	"18430319"	"19160331"	"19090404"	"19160331"
"http://dati.camera.it/ocd/persona.rdf/pr9004"	"NICCOLÒ"	"AVARNA"	"18391110"	"19200322"	"19040304"	"19200322"
"http://dati.camera.it/ocd/persona.rdf/p28770"	"GIUSEPPE"	"AVELLONE"	"19320308"	"19961218"	"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p28770"	"GIUSEPPE"	"AVELLONE"	"19320308"	"19961218"	"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p28770"	"GIUSEPPE"	"AVELLONE"	"19320308"	"19961218"	"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/pr1012"	"CARLO"	"AVENTI"	"18520110"	"19090419"	"19051203"	"19090419"
"http://dati.camera.it/ocd/persona.rdf/p360"	"GIUSEPPE"	"AVERARDI"	"19280305"	"20190724"	"19720525"	"19750422"
"http://dati.camera.it/ocd/persona.rdf/p300991"	"TOMMASO"	"AVEZZANO COMES"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300991"	"TOMMASO"	"AVEZZANO COMES"			"19720518"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p200030"	"ROBERTO"	"AVOGADRO"			"19960426"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/pr9005"	"ALESSANDRO"	"AVOGADRO DI CASANOVA"	"18120324"	"18860308"	"18761116"	"18860308"
"http://dati.camera.it/ocd/persona.rdf/pr9007"	"FILIBERTO"	"AVOGADRO DI COLLOBIANO"	"17970525"	"18680605"	"18480403"	"18680605"
"http://dati.camera.it/ocd/persona.rdf/pr9008"	"LUIGI"	"AVOGADRO DI COLLOBIANO ARBORIO"	"18430401"	"19170716"	"19040515"	"19170716"
"http://dati.camera.it/ocd/persona.rdf/pr11811"	"FERDINANDO"	"AVOGADRO DI COLLOBIANO DI VALDEGNO"	"18330428"	"19041005"	"18921121"	"19041005"
"http://dati.camera.it/ocd/persona.rdf/pr9009"	"LUIGI"	"AVOGADRO DI QUAREGNA"	"18260130"	"19000210"	"18890126"	"19000210"
"http://dati.camera.it/ocd/persona.rdf/p32080"	"GIUSEPPE MARIA"	"AYALA"	"19450518"		"19960424"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p32080"	"GIUSEPPE MARIA"	"AYALA"	"19450518"		"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p304843"	"GIOVANNI"	"AYASSOT"			"19760705"	"19770706"
"http://dati.camera.it/ocd/persona.rdf/pr9011"	"IGNAZIO"	"AYMERICH DI LACONI"	"18081111"	"18811024"	"18480503"	"18811024"
"http://dati.camera.it/ocd/persona.rdf/p300763"	"ANTONIO"	"AZARA"			"19480425"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p300763"	"ANTONIO"	"AZARA"			"19530612"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p300763"	"ANTONIO"	"AZARA"			"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300763"	"ANTONIO"	"AZARA"			"19630504"	"19670220"
"http://dati.camera.it/ocd/persona.rdf/p17810"	"PIERINO"	"AZIMONTI"	"19091222"	"19910706"	"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p200032"	"CARMELO"	"AZZARA'"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200032"	"CARMELO"	"AZZARA'"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p301316"	"GIOVANNI"	"AZZARETTI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/pr9012"	"FRANCESCO SAVERIO"	"AZZARITI"	"18700513"	"19410501"	"19330921"	"19410501"
"http://dati.camera.it/ocd/persona.rdf/p200033"	"ANTONIO"	"AZZOLLINI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p200033"	"ANTONIO"	"AZZOLLINI"			"19960506"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200033"	"ANTONIO"	"AZZOLLINI"			"20010517"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200033"	"ANTONIO"	"AZZOLLINI"			"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p200033"	"ANTONIO"	"AZZOLLINI"			"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p60043"	"ROMANO"	"BACCARINI"	"19340912"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr1019"	"ALFREDO"	"BACCELLI"	"18630910"	"19550912"	"19210608"	"19450322"
"http://dati.camera.it/ocd/persona.rdf/pr1020"	"AUGUSTO"	"BACCELLI"	"18320229"	"19060514"	"18901204"	"19060514"
"http://dati.camera.it/ocd/persona.rdf/pr9079"	"GIOVANNI"	"BACCELLI"	"18330708"	"19141008"	"19000614"	"19141008"
"http://dati.camera.it/ocd/persona.rdf/pr9080"	"PIETRO"	"BACCELLI"	"18631213"	"19300616"	"19240918"	"19300616"
"http://dati.camera.it/ocd/persona.rdf/p301380"	"GIORGIO"	"BACCHI"			"19720516"	"19741124"
"http://dati.camera.it/ocd/persona.rdf/p200035"	"MAURIZIO"	"BACCHIN"			"19920405"	"19930310"
"http://dati.camera.it/ocd/persona.rdf/pr9081"	"EMILIO"	"BACCI"	"18311015"	"19070831"	"19060121"	"19070831"
"http://dati.camera.it/ocd/persona.rdf/pr9082"	"ICILIO"	"BACCI"	"18790702"	"194508"	"19340123"	""
"http://dati.camera.it/ocd/persona.rdf/p35110"	"MARIO"	"BACCINI"	"19571214"		"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p301224"	"SILVANO"	"BACICCHI"			"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301224"	"SILVANO"	"BACICCHI"			"19760626"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p301224"	"SILVANO"	"BACICCHI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/pr1028"	"NICOLA"	"BADALONI"	"18541202"	"19450521"	"19201003"	"19450521"
"http://dati.camera.it/ocd/persona.rdf/pr1031"	"ALFONSO"	"BADINI CONFALONIERI"	"18431219"	"19200426"	"19011121"	"19200426"
"http://dati.camera.it/ocd/persona.rdf/pr9083"	"PIETRO"	"BADOGLIO"	"18710928"	"19561101"	"19190224"	"19460329"
"http://dati.camera.it/ocd/persona.rdf/p307749"	"ALBERTO"	"BAGNAI"	"19621210"		""	""
"http://dati.camera.it/ocd/persona.rdf/p200036"	"PAOLO"	"BAGNOLI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p301080"	"ENNIO"	"BAIARDI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301080"	"ENNIO"	"BAIARDI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p300495"	"EMANUELA"	"BAIO"			"20010522"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300495"	"EMANUELA"	"BAIO"			"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p300495"	"EMANUELA"	"BAIO"			"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p200037"	"ANTONELLA"	"BAIOLETTI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr9084"	"FEDERICO"	"BAISTROCCHI"	"18710609"	"19470603"	"19390325"	"19441030"
"http://dati.camera.it/ocd/persona.rdf/pr9085"	"GIACOMO"	"BALBI PIOVERA"	"18000911"	"18781114"	"18480403"	"18781114"
"http://dati.camera.it/ocd/persona.rdf/pr440"	"FRANCESCO"	"BALBI SENAREGA"	"18150418"	"18811229"	"18621116"	"18811229"
"http://dati.camera.it/ocd/persona.rdf/p301135"	"GIUSEPPE"	"BALBO"			"19680525"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p301135"	"GIUSEPPE"	"BALBO"			"19720516"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301135"	"GIUSEPPE"	"BALBO"			"19760629"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p300624"	"ALBERTO"	"BALBONI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p300624"	"ALBERTO"	"BALBONI"			"20010523"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300624"	"ALBERTO"	"BALBONI"			"20060418"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p300624"	"ALBERTO"	"BALBONI"			"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p300634"	"MARIO"	"BALDASSARRI"			"20060413"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p300634"	"MARIO"	"BALDASSARRI"			"20080422"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p200038"	"ORIETTA"	"BALDELLI"			"19940415"	"19960508"
